ID|PSET|ALT_PRONOUNCE|PRONOUN|VERB|GENDER|SYLLABARY|PRONOUNCE|ENGLISH|INTRO NOTE|END NOTE|APP_FILE
620|||Ꮵ̣²-, Ꭶ͓-|Ꭰ̣²Ꮪ²³Ꭶ²*||ᎦᏚᎦ|gaɂdǔ:gā|I recently drank something alcoholic|||ga-2duu23ga2
621|||Ꮷ¹Ꮒ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏧᎾᏚᎩᏍᏗ|jù:natǔ:gî:sdi|For them to drink alcoholic drinks|||juu1na2tuu23gii32sdi
622|||Ꮥ³Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏕᎾᏓᎦᏙᏍᏓ|dé:nadaktǒ:sdā|You (1) and I recently looked at each other|||dee3na2da2ktoo23sda2
623|||Ꭳ¹ᏍᏗ²-|ɂᎴ¹Ꭶ||ᎣᏍᏗᎴᎦ|ò:sdí:lè:ga|He and I are climbing it|||oo1sdii3lee1ga
624|||Ꭼ²-, Ꭼ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎬᏲᎵᏨᎢ|gv:yo:li:jv̌:ɂi|I recognized you (1) a while ago|||gvv2yoo2lii2jvv23-i
625|||Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|Ꭰ¹Ꭶ¹Ꮩ²³ᏍᏗ*||ᏕᎦᎦᏙᏍᏗ|de:gagà:tǒ:sdi|I am looking at them (inanimate)|||dee2ga2gaa1too23sdi
626|||Ꮧ̣²Ꮳ̣²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᏣᏚᎩᏍᏗ|dijatǔ:gî:sdi|For you (1) to drink alcoholic drinks; For you all to drink alcoholic drinks|||di2ja2tuu23gii32sdi
627|||Ꮥ³Ꮣ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏕᏓᏓᎦᏙᏍᏓ|dé:dadaktǒ:sdā|All of us recently looked at each other|||dee3da2da2ktoo23sda2
628|||Ꮨ̣²-|ɂ¹Ꮪ²Ꮂ¹Ꭶ||ᏘᏚᎲᎦ|tìdu:hv̀:ga|Let you (1) bake things|||ti1duu2hvv1ga
629|||Ꮵ²-, Ꮵ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᏥᏲᎵᏨᎢ|ji:yo:li:jv̌:ɂi|I recognized him a while ago|||jii2yoo2lii2jvv23-i
630|||Ꮧ̣¹Ꭹ̣²-, Ꮧ̣¹Ꮖ͓-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᏆᏚᎩᏍᏗ|dìgwatǔ:gî:sdi|For me to drink alcoholic drinks|||di1gwa2tuu23gii32sdi
631|||Ꮩ¹Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏙᏣᏓᎦᏙᏍᏓ|dò:jadaktǒ:sdā|They and I recently looked at each other|||doo1ja2da2ktoo23sda2
632|||ᏍᏛ²-, ᏍᏛ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᏍᏛᏲᎵᏨᎢ|sdv:yo:li:jv̌:ɂi|I recognized you both a while ago; We two recognized you (1) or you both a while ago|||sdvv2yoo2lii2jvv23-i
633|||Ꮶ¹Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏦᎩᎾᏚᎩᏍᏗ|jò:ginatǔ:gî:sdi|For him and me to drink alcoholic drinks|||joo1gi2na2tuu23gii32sdi
634|||Ꮩ¹ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏙᏍᏓᏓᎦᏙᏍᏓ|dò:sdadaktǒ:sdā|He and I recently looked at each other|||doo1sda2da2ktoo23sda2
635|||Ꭴ¹Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎤᏓᏚᎵᎭ|ù:dadu:líha|He is wanting himself|||uu1da2duu2li3ha
636|||Ꭶ̣²Ꮵ²-, Ꭶ̣²Ꮵ²Ꮿ͓-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎦᏥᏲᎵᏨᎢ|gaji:yo:li:jv̌:ɂi|I recognized them (animate) a while ago|||ga2jii2yoo2lii2jvv23-i
637|||Ꮧ̣²Ꭹ̣²Ꮒ²-|ɂ¹Ꮯ²³Ꮠ̣³Ꮧ||ᏗᎩᏂᏟᏐᏗ|diginì:hlǐ:sóhdi|For you (1) and me to gather things|||di2gi2nii1hlii23soh3di
638|||Ꮧ̣²Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ||ᏗᏣᏓᎦᏙᏍᏓ|dijadaktǒ:sda|Let you all look at each other|||di2ja2da2ktoo23sda
639|||Ꮥ²Ꭿ̣²-, Ꮥ²Ꭿ̣²-|ᏍᏗ²³Ꭶ²||ᏕᎯᏍᏗᎦ|de:hisdǐ:gā|You (1) recently ate rod shaped things|||dee2hi2sdii23ga2
640|||Ꭸ³Ꮵ²-|Ꭳ²Ꮅ³ᏍᏗ*||ᎨᏦᎵᏍᏗ|gé:jo:lí:sdi|For them to recognize you all|||gee3joo2lii3sdi
641|||Ꭰ¹Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎠᏓᎦᏙᏍᏗ|à:dà:ktǒ:sdi|He is looking at himself|||aa1daa1ktoo23sdi
642|||Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᏣᏓᏚᎵᎭ|jadadu:líha|You (1) are wanting yourself|||ja2da2duu2li3ha
643|||Ꮧ̣²ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ||ᏗᏍᏓᏓᎦᏙᏍᏓ|disdadaktǒ:sda|Let you both look at each other|||di2sdaa2da2ktoo23sda
644|||ᏍᏗ²-|Ꭵ⁴Ꮜ||ᏍᏛᏌ|sdv̋:sa|You both alone|||sdvv4sa
645|||Ꭺ²Ꮵ²-|Ꭳ²Ꮅ³ᏍᏗ*||ᎪᏦᎵᏍᏗ|go:jo:lí:sdi|For them and me to recognize them (animate)|||goo2joo2lii3sdi
646|||Ꭽ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎭᏓᎦᏙᏍᏗ|hadà:ktǒ:sdi|You (1) are looking at yourself|||haa2daa1ktoo23sdi
647|||Ꭰ¹Ꮖ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎠᏆᏓᏚᎵᎭ|à:gwadadu:líha|I am wanting myself|||aa1gwaa2da2duu2li3ha
648|||Ꭲ¹Ꮵ²-|Ꭵ⁴Ꮜ||ᎢᏨᏌ|ì:jv̋:sa|You all alone|||ii1jvv4sa
649|||Ꭺ²ᏍᏗ²-|Ꭳ²Ꮅ³ᏍᏗ*||ᎪᏍᏙᎵᏍᏗ|go:sdo:lí:sdi|For him and me to recognize them (animate)|||goo2sdoo2lii3sdi
650|||Ꭰ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎠᎾᏓᎦᏙᏍᏗ|à:nadà:ktǒ:sdi|They are looking at themselves|||aa1naa2daa1ktoo23sdi
651|||Ꭲ¹Ꭶ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎢᎦᏓᏚᎵᎭ|ì:gadadu:líha|All of us are wanting ourselves|||ii1ga2da2duu2li3ha
652|||Ꮥ³Ꮵ²-|Ꭵ²³ᏲᎢ||ᏕᏨᏲᎢ|dé:jù:wǎ:yóɂi|You all usually have rod shaped things|||dee3juu1waa23yo3-i
653|||Ꭲ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎢᎾᏓᎦᏙᏍᏗ|ì:nadà:ktǒ:sdi|You (1) and I are looking at ourselves|||ii1na2daa1ktoo23sdi
654|||Ꭳ¹Ꭶ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎣᎦᏓᏚᎵᎭ|ò:gadadu:líha|They and I are wanting ourselves|||oo1ga2da2duu2li3ha
655|||Ꮥ²ᏍᏗ²-|Ꭵ²³ᏲᎢ||ᏕᏍᏛᏲᎢ|de:sdù:wǎ:yóɂi|You both usually have rod shaped things|||dee2sduu1waa23yo3-i
656|||Ꭲ¹Ꮣ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎢᏓᏓᎦᏙᏍᏗ|ì:dadà:ktǒ:sdi|All of us are looking at ourselves|||ii1da2daa1ktoo23sdi
657|||Ꭴ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎤᎾᏓᏚᎵᎭ|ù:nadadu:líha|They are wanting themselves|||uu1na2da2duu2li3ha
658|||Ꭲ¹Ꭹ²-|Ꮂ²³Ꭲ||ᎢᎩᎲᎢ|ì:gi:hv̌:ɂi|All of us had something solid a while ago|||ii1gii2hvv23-i
659|||Ꮧ̣²Ꮵ̣²-, Ꮧ̣²Ꭶ͓-|ɂ¹Ꮪ²Ꮂ¹Ꭶ||ᏫᏗᏥᏚᎲᎦ|widijìdu:hv̀:ga|Let me bake things|||wi2di2ji1duu2hvv1ga
660|||Ꭳ¹Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎣᏣᏓᎦᏙᏍᏗ|ò:jadà:ktǒ:sdi|They and I are looking at ourselves|||oo1ja2daa1ktoo23sdi
661|||Ꭹ̣²Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎩᎾᏓᏚᎵᎭ|ginadadu:líha|You (1) and I are wanting ourselves|||gi2na2da2duu2li3ha
662|||Ꭳ¹Ꭹ²-|Ꮂ²³Ꭲ||ᎣᎩᎲᎢ|ò:gi:hv̌:ɂi|They and I had something solid a while ago|||oo1gii2hvv23-i
663|||Ꭳ¹ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ||ᎣᏍᏓᏓᎦᏙᏍᏗ|ò:sdadà:ktǒ:sdi|He and I are looking at ourselves|||oo1sda2daa1ktoo23sdi
664|||Ꭳ¹Ꭹ̣²Ꮎ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎣᎩᎾᏓᏚᎵᎭ|ò:ginadadu:líha|He and I are wanting ourselves|||oo1gi2na2da2duu2li3ha
665|||Ꭴ¹Ꮒ²-|Ꮂ²³Ꭲ||ᎤᏂᎲᎢ|ù:ni:hv̌:ɂi|They had something solid a while ago|||uu1nii2hvv23-i
666|||Ꭹ̣²Ꮒ²-|Ꮂ²³Ꭲ||ᎩᏂᎲᎢ|gini:hv̌:ɂi|You (1) and I had something solid a while ago|||gi2nii2hvv23-i
667|||Ꮥ³Ꮳ̣²Ꮣ²[Ꮣ͓]-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏣᏓᏙᎵᏨᎢ|dé:jada:dohljv̌:ɂi|You all were acquainted a while ago|||dee3ja2daa2dohl2jvv23-i
668|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|ɂᎪ³Ꮧ||ᎠᎩᎪᏗ|à:gikóhdi|For me to have something alive|||aa1gi2koh3di
669|||Ꭳ¹Ꭹ̣²Ꮒ²-|Ꮂ²³Ꭲ||ᎣᎩᏂᎲᎢ|ò:gini:hv̌:ɂi|He and I had something solid a while ago|||oo1gi2nii2hvv23-i
670|||Ꮥ²ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏍᏓᏓᏙᎵᏨᎢ|de:sdada:dohljv̌:ɂi|You both were acquainted a while ago|||dee2sdaa2daa2dohl2jvv23-i
671|||Ꭸ²Ꭹ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎨᎪᎵᎪᎢ|ge:gohlgó:ɂi|They usually recognize all of us|||gee2gohl2goo3-i
672|||Ꭺ²Ꭹ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎪᎪᎵᎪᎢ|go:gohlgó:ɂi|They usually recognize them and me|||goo2gohl2goo3-i
673|||Ꭸ²Ꭹ̣²Ꮒ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎨᎩᏃᎵᎪᎢ|ge:ginohlgó:ɂi|They usually recognize you (1) and me|||gee2gi2nohl2goo3-i
674|||Ꭺ²Ꭹ̣²Ꮒ²-|ᎣᎵ͓²Ꭺ³Ꭲ||ᎪᎩᏃᎵᎪᎢ|go:ginohlgó:ɂi|They usually recognize him and me|||goo2gi2nohl2goo3-i
675|||Ꮶ¹Ꮵ²-|ᎣᎵ͓²Ꭹ||ᏫᏦᏦᎵᎩ|wijò:johlgi|Let them and me understand things|||wi2joo1johl2gi
676|||Ꮧ̣²-, Ꮧ̣²Ꭶ̣²-|ᎣᎵ͓²Ꭹ||ᏫᏗᎪᎵᎩ|widigohlgi|Let him understand things; Let him recognize them (animate)|||wi2di2gohl2gi
677|||Ꮧ̣²Ꮒ²-|ᎣᎵ͓²Ꭹ||ᏫᏗᏃᎵᎩ|widinohlgi|Let them understand things; Let them recognize them (animate)|||wi2di2nohl2gi
678|||Ꮶ¹ᏍᏗ²-|ᎣᎵ͓²Ꭹ||ᏫᏦᏍᏙᎵᎩ|wijò:sdohlgi|Let him and me understand things|||wi2joo1sdohl2gi
679|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|ᎣᎵ͓²Ꭶ²||ᏕᎪᎵᎦ|de:gohlgā|He recently understood things; He recently recognized them (animate)|||dee2gohl2ga2
680|||Ꭱ¹Ꭹ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᎩᎪᏩᏔ|è:gi:gò:wahta|Let all of us be seen|||ee1gii2goo1wah2ta
681|||Ꭱ¹Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏂᎪᏩᏔ|è:ni:gò:wahta|Let you (1) and me see him|||ee1nii2goo1wah2ta
682|||Ꭱ¹Ꮧ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏗᎪᏩᏔ|è:di:gò:wahta|Let all of us see him|||ee1dii2goo1wah2ta
683|||Ꭱ¹Ꮵ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏥᎪᏩᏔ|è:ji:gò:wahta|Let you all see him; Let you all be seen|||ee1jii2goo1wah2ta
684|||Ꭸ²Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏂᎪᏩᏔ|ge:ni:gò:wahta|Let you (1) and me see them (animate)|||gee2nii2goo1wah2ta
685|||Ꭸ²Ꮧ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏗᎪᏩᏔ|ge:di:gò:wahta|Let all of us see them (animate)|||gee2dii2goo1wah2ta
686|||ᏍᎩ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꮃ||ᏍᎩᎾᏚᎳ|sginadǔ:la|Let you (1) or both want us both|||sgi2na2duu23la
687|||Ꭸ²Ꮵ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏥᎪᏩᏔ|ge:ji:gò:wahta|Let you all see them (animate)|||gee2jii2goo1wah2ta
688|||Ꭱ¹ᏍᏗ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᏍᏗᎪᏩᏔ|è:sdi:gò:wahta|Let you both see him; Let you both be seen|||ee1sdii2goo1wah2ta
689|||Ꭸ²ᏍᏗ²-|Ꭺ¹Ꮹ²Ꮤ||ᎨᏍᏗᎪᏩᏔ|ge:sdi:gò:wahta|Let you both see them (animate)|||gee2sdii2goo1wah2ta
690|||Ꮧ̣²Ꮵ̣²-|Ꭺ¹Ꮹ²Ꮤ||ᏗᏥᎪᏩᏔ|diji:gò:wahta|Let you all see them (inanimate)|||di2jii2goo1wah2ta
691|||Ꭱ¹Ꭹ̣²Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎡᎩᏂᎪᏩᏔ|è:gini:gò:wahta|Let you (1) and me be seen|||ee1gi2nii2goo1wah2ta
692|||Ꮩ¹Ꭹ²-|Ꭰ̣²Ꮪ²³Ꮃ²||ᏙᎦᏚᎳ|dò:gadǔ:lā|They and I recently wanted them (inanimate)|||doo1ga2duu23la2
693|||Ꮥ²Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꮃ²||ᏕᎩᎾᏚᎳ|de:ginadǔ:lā|You (1) and I recently wanted them (inanimate)|||dee2gi2na2duu23la2
694|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭺ²Ꮂ²³Ꭲ||ᎤᎪᎲᎢ|ù:go:hv̌:ɂi|He saw him a while ago; He saw it a while ago|||uu1goo2hvv23-i
695||||Ꭲ¹Ꭹ²Ꮵ||ᎢᎩᏥ|ì:gi:ji|Your all's and my mother|||ii1gii2ji
696|||Ꭰ¹Ꮒ²-|ɂᎷ¹Ꭶ²||ᎠᏂᎷᎦ|à:ni:lù:gā|They recently climbed it|||aa1nii2luu1ga2
697|||Ꮪ²-, Ꮪ²Ꮹ͓-|Ꮑ²Ꮀ³Ꭲ||ᏚᏁᎰᎢ|du:ne:hó:ɂi|He usually has liquid things|||duu2nee2hoo3-i
698|||Ꮥ³Ꭹ²-|ɂᎧ̣³Ꭽ||ᏕᎩᎧᎭ|dé:gi:káha|All of us have living things|||dee3gii2ka3ha
699|||Ꮧ̣²Ꮵ̣²-, Ꮧ̣²Ꭶ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ*||ᏫᏗᎦᎦᏙᏍᏓ|widigagà:tǒ:sda|Let me look at them (inanimate)|||wi2di2ga2gaa1too23sda
700|||Ꮣ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏓᎾᏓᎪᏩᏘᏍᎪᎢ|dà:nada:gowhtǐ:sgóɂi|They are often seeing each other|||daa1naa2daa2gowh2tii23sgo3-i
701|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭾ³ᏍᏗ||ᎤᎮᏍᏗ|ù:hé:sdi|He will be having something solid|||uu1hee3sdi
702|||Ꭳ¹Ꮵ²-|ɂᎷ¹Ꭶ²||ᎣᏥᎷᎦ|ò:ji:lù:gā|They and I recently climbed it|||oo1jii2luu1ga2
703|||Ꮩ¹Ꭹ²-|ɂᎧ̣³Ꭽ||ᏙᎩᎧᎭ|dò:gi:káha|They and I have living things|||doo1gii2ka3ha
704|||Ꮨ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏔᎭᏗᏔ|ta:dǐ:ta|Let you (1) drink drinks|||taa2dii23ta
705|||Ꮥ³Ꮎ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏕᎾᏓᎪᏩᏘᏍᎪᎢ|dé:nada:gowhtǐ:sgóɂi|You (1) and I are often seeing each other|||dee3na2daa2gowh2tii23sgo3-i
706|||Ꮪ¹Ꮒ²-|ɂᎧ̣³Ꭽ||ᏚᏂᎧᎭ|dù:ni:káha|They have living things|||duu1nii2ka3ha
707|||Ꭳ¹ᏍᏗ²-|ɂᎷ¹Ꭶ²||ᎣᏍᏗᎷᎦ|ò:sdi:lù:gā|He and I recently climbed it|||oo1sdii2luu1ga2
708|||Ꮧ̣²Ꮧ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏗᏗᎭᏗᏔ|dida:dǐ:ta|Let all of us drink drinks|||di2daa2dii23ta
709|||Ꮥ³Ꮣ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏕᏓᏓᎪᏩᏘᏍᎪᎢ|dé:dada:gowhtǐ:sgóɂi|All of us are often seeing each other|||dee3da2daa2gowh2tii23sgo3-i
710|||Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|ɂᎧ̣³Ꭽ||ᏓᎩᎧᎭ|dà:gikáha|I have living things|||daa1gi2ka3ha
711|||Ꮧ̣³Ꮒ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏗᏂᎭᏗᏔ|dína:dǐ:ta|Let you (1) and me drink drinks|||di3naa2dii23ta
712|||Ꮩ¹Ꮳ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏙᏣᏓᎪᏩᏘᏍᎪᎢ|dò:jada:gowhtǐ:sgóɂi|They and I are often seeing each other|||doo1ja2daa2gowh2tii23sgo3-i
713|||ᏍᏗ²-|Ꭰ̣²Ꮣ||ᏍᏓᏓ|sdada|Let you both say|||sda2da
714|||Ꮥ²Ꮳ̣²-, Ꮥ²Ꮳ̣²-|ɂᎧ̣³Ꭽ||ᏕᏣᎧᎭ|de:jakáha|You (1) have living things|||dee2ja2ka3ha
715|||Ꮶ¹Ꮵ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᏦᏥᎭᏗᏔ|wijò:ja:dǐ:ta|Let them and me drink drinks|||wi2joo1jaa2dii23ta
716|||Ꮩ¹ᏍᏓ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᏙᏍᏓᏓᎪᏩᏘᏍᎪᎢ|dò:sdada:gowhtǐ:sgóɂi|He and I are often seeing each other|||doo1sda2daa2gowh2tii23sgo3-i
717|||Ꭲ¹Ꮵ²-|Ꭰ̣²Ꮣ||ᎢᏣᏓ|ì:jada|Let you all say|||ii1ja2da
718|||Ꮧ̣²Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᏗᏂᎭᏗᏔ|widina:dǐ:ta|Let them drink drinks|||wi2di2naa2dii23ta
719|||Ꭰ¹Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎠᏓᎪᏩᏘᎭ|à:da:gowhtíha|He is seeing himself|||aa1daa2gowh2ti3ha
720|||Ꮳ̣²-, Ꮳ̣²-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᏣᎦᏙᏍᏓ|jaktǒ:sdā|He recently looked at you (1)|||ja2ktoo23sda2
721|||Ꭴ¹Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎤᏓᏚᎸᎲᎢ|ù:dadu:lv:hv̌:ɂi|He wanted himself a while ago|||uu1da2duu2lvv2hvv23-i
722|||Ꮧ̣²Ꭹ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᎦᏚᎩᏍᏗ|digatǔ:gî:sdi|For all of us to drink alcoholic drinks|||di2ga2tuu23gii32sdi
723|||Ꮧ̣²Ꮳ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏙᏗ||ᏗᏣᏓᎦᏙᏍᏙᏗ|dijadaktǒ:sdóhdi|For you all to look at each other|||di2ja2da2ktoo23sdoh3di
724|||Ꮶ¹ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏫᏦᏍᏗᎭᏗᏔ|wijò:sda:dǐ:ta|Let him and me drink drinks|||wi2joo1sdaa2dii23ta
725|||Ꭽ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎭᏓᎪᏩᏘᎭ|hada:gowhtíha|You (1) are seeing yourself|||haa2daa2gowh2ti3ha
726|||Ꭸ³Ꮵ²-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎨᏦᎵᏨᎢ|gé:jo:li:jv̌:ɂi|They recognized you all a while ago|||gee3joo2lii2jvv23-i
727|||Ꮧ̣²Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᎩᎾᏚᎩᏍᏗ|diginatǔ:gî:sdi|For you (1) and me to drink alcoholic drinks|||di2gi2na2tuu23gii32sdi
728|||Ꭰ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎠᎾᏓᎪᏩᏘᎭ|à:nada:gowhtíha|They are seeing themselves|||aa1naa2daa2gowh2ti3ha
729|||Ꭺ²Ꮵ²-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎪᏦᎵᏨᎢ|go:jo:li:jv̌:ɂi|They and I recognized them (animate) a while ago|||goo2joo2lii2jvv23-i
730|||Ꮧ̣²-, Ꮧ̣²Ꭶ̣²-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ||ᏫᏓᎦᏙᏍᏓ|widaktǒ:sda|Let him look at them|||wi2da2ktoo23sda
731|||Ꭰ¹Ꮖ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎠᏆᏓᏚᎸᎲᎢ|à:gwadadu:lv:hv̌:ɂi|I wanted myself a while ago|||aa1gwaa2da2duu2lvv2hvv23-i
732|||Ꮧ̣²Ꮵ̣²-|ᏍᏗ²³Ꭶ||ᏗᏥᏍᏗᎦ|diji:sdǐ:ga|Let you all eat rod shaped things|||di2jii2sdii23ga
733|||Ꭲ¹Ꮎ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎢᎾᏓᎪᏩᏘᎭ|ì:nada:gowhtíha|You (1) and I are seeing ourselves|||ii1na2daa2gowh2ti3ha
734|||Ꭺ²ᏍᏗ²-|Ꭳ²Ꮅ¹Ꮸ²³Ꭲ*||ᎪᏍᏙᎵᏨᎢ|go:sdo:li:jv̌:ɂi|He and I recognized them (animate) a while ago|||goo2sdoo2lii2jvv23-i
735|||Ꮥ³Ꮵ²-|Ꭵ²³ᏴᎢ||ᏕᏨᏴᎢ|dé:jù:wǎ:yv́:ɂi|You all had rod shaped things a while ago|||dee3juu1waa23yvv3-i
736|||Ꭿ²-, Ꭿ²Ꮿ͓-|Ꭳ²Ꮅ³ᏍᏗ*||ᎯᏲᎵᏍᏗ|hi:yo:lí:sdi|For you (1) to recognize him|||hii2yoo2lii3sdi
737|||Ꭲ¹Ꮣ̣²Ꮣ²[Ꮣ͓]-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎢᏓᏓᎪᏩᏘᎭ|ì:dada:gowhtíha|All of us are seeing ourselves|||ii1da2daa2gowh2ti3ha
738|||Ꭳ¹Ꭶ̣²Ꮣ²[Ꮣ͓]-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎣᎦᏓᏚᎸᎲᎢ|ò:gadadu:lv:hv̌:ɂi|They and I wanted ourselves a while ago|||oo1ga2da2duu2lvv2hvv23-i
739|||Ꭲ¹Ꭹ²-|ɂ¹ᏘᏗ||ᎢᎩᏘᏗ|ì:gì:tdi|For all of us to bake something|||ii1gii1tdi
